customer_id,timestamp,risk_level,risk_score,txn_count_7d,salary_credits_30d,withdrawals_7d,total_spend_30d,essential_spend_ratio,discretionary_spend_ratio,days_since_salary,hardship_type,account_balance,emi_amount,previous_defaults,loan_from_other_banks
3252,2026-02-19 10:21:49,LOW,0,1,0,0,2384.0,1.0,0.0,-1,NONE,38076.0,34160.0,0,0
2109,2026-02-19 10:21:52,LOW,0,2,0,0,2671.0,0.909,0.091,-1,NONE,19022.0,10256.0,0,0
1067,2026-02-19 10:21:54,LOW,0,4,1,0,21979.0,0.0,1.0,-1,OVERSPENDING,83891.0,8810.0,0,0
2057,2026-02-19 10:21:54,LOW,2,12,0,0,63281.0,0.0215,0.9785,-1,OVERSPENDING,8259.0,30701.0,0,0
1680,2026-02-19 10:21:55,LOW,2,8,0,3,39984.0,0.4212,0.5788,-1,NONE,6199.0,6833.0,0,0
3906,2026-02-19 10:21:57,LOW,1,4,0,0,34220.0,0.4678,0.5322,-1,NONE,76808.0,16008.0,0,0
2548,2026-02-19 10:21:57,LOW,0,3,0,0,3334.0,0.6377,0.3623,-1,NONE,72775.0,14841.0,0,0
4903,2026-02-19 10:21:58,LOW,0,6,1,3,12014.0,0.9357,0.0643,-1,NONE,42716.0,10389.0,0,0
4267,2026-02-19 10:21:59,LOW,0,2,1,0,3756.0,1.0,0.0,-1,NONE,64658.0,3756.0,0,0
687,2026-02-19 10:22:00,LOW,0,2,0,0,3515.0,0.4575,0.5425,-1,NONE,38641.0,18930.0,0,0
3039,2026-02-19 10:22:01,LOW,0,9,1,3,24410.0,0.3992,0.6008,-1,NONE,72345.0,1135.0,0,0
2694,2026-02-19 10:22:02,LOW,3,6,0,5,21271.0,0.0556,0.9444,-1,OVERSPENDING,22634.0,23262.0,0,0
3585,2026-02-19 10:22:03,LOW,2,9,0,0,5880.0,0.8257,0.1743,-1,NONE,67306.0,12614.0,0,0
1858,2026-02-19 10:22:04,LOW,2,9,0,7,11369.0,1.0,0.0,-1,EXPENSE_COMPRESSION,37486.0,9437.0,0,0
1503,2026-02-19 10:22:05,LOW,1,6,0,0,6074.0,0.1989,0.8011,-1,NONE,9361.0,6379.0,0,0
4530,2026-02-19 10:22:06,LOW,1,5,0,3,10541.0,0.0264,0.9736,-1,OVERSPENDING,45040.0,23481.0,0,0
1897,2026-02-19 10:22:07,LOW,2,9,0,0,12793.0,1.0,0.0,-1,EXPENSE_COMPRESSION,86462.0,6299.0,0,0
1099,2026-02-19 10:22:08,LOW,1,6,0,1,10902.0,0.2545,0.7455,-1,OVERSPENDING,60994.0,8856.0,0,0
4936,2026-02-19 10:22:09,LOW,0,1,0,0,2269.0,1.0,0.0,-1,NONE,46950.0,9455.0,0,0
1018,2026-02-19 10:22:10,LOW,1,6,0,0,10001.0,0.5717,0.4283,-1,NONE,14334.0,7268.0,0,0
2515,2026-02-19 10:22:10,LOW,2,5,0,4,15430.0,0.8201,0.1799,-1,NONE,73773.0,10445.0,0,0
2178,2026-02-19 10:22:12,LOW,0,3,0,0,15422.0,0.0,1.0,-1,OVERSPENDING,47787.0,7147.0,0,0
2202,2026-02-19 10:22:13,LOW,0,2,0,0,3353.0,0.3152,0.6848,-1,NONE,60210.0,3423.0,0,0
180,2026-02-19 10:22:14,LOW,0,2,0,0,7712.0,0.0,1.0,-1,NONE,19627.0,19403.0,0,0
4532,2026-02-19 10:22:15,LOW,0,3,0,0,6794.0,0.1516,0.8484,-1,NONE,38141.0,18013.0,0,0
4087,2026-02-19 10:22:16,MEDIUM,4,17,0,0,25472.0,0.3155,0.6845,-1,INCOME_SHOCK,5399.0,10250.0,0,0
1975,2026-02-19 10:22:16,LOW,1,6,0,0,10820.0,0.5684,0.4316,-1,NONE,23132.0,5389.0,0,0
1725,2026-02-19 10:22:17,LOW,2,9,0,0,10855.0,0.2101,0.7899,-1,OVERSPENDING,60972.0,2111.0,0,0
4855,2026-02-19 10:22:18,LOW,1,7,0,1,14136.0,0.4607,0.5393,-1,NONE,31907.0,4296.0,0,0
3222,2026-02-19 10:22:19,LOW,2,8,0,3,35421.0,0.0721,0.9279,-1,OVERSPENDING,14122.0,5466.0,0,0
2599,2026-02-19 10:22:20,LOW,0,8,1,0,25608.0,0.051,0.949,-1,OVERSPENDING,49861.0,9939.0,0,0
3227,2026-02-19 10:22:21,LOW,0,2,1,0,1004.0,0.0,1.0,-1,NONE,72136.0,10825.0,0,0
4121,2026-02-19 10:22:22,LOW,3,13,0,2,28618.0,0.225,0.775,-1,INCOME_SHOCK,85145.0,2224.0,0,0
1159,2026-02-19 10:22:24,LOW,0,2,0,0,920.0,1.0,0.0,-1,NONE,67076.0,19556.0,0,0
2532,2026-02-19 10:22:26,LOW,0,2,1,0,642.0,1.0,0.0,-1,NONE,53316.0,13718.0,0,0
4369,2026-02-19 10:22:27,LOW,0,10,1,7,2265.0,0.1196,0.8804,-1,NONE,24068.0,2580.0,0,0
3253,2026-02-19 10:22:28,LOW,0,2,1,0,8288.0,1.0,0.0,-1,NONE,31241.0,8288.0,0,0
4374,2026-02-19 10:22:29,MEDIUM,4,8,0,5,26451.0,0.0152,0.9848,-1,INCOME_SHOCK,68374.0,2234.0,0,0
3243,2026-02-19 10:22:30,LOW,1,5,0,3,1744.0,1.0,0.0,-1,NONE,5008.0,3527.0,0,0
4993,2026-02-19 10:22:31,LOW,2,4,0,0,32537.0,0.9411,0.0589,-1,NONE,34455.0,28482.0,0,0
2565,2026-02-19 10:22:32,LOW,1,4,0,0,1921.0,1.0,0.0,-1,NONE,31870.0,7749.0,0,0
2647,2026-02-19 10:22:33,LOW,1,5,0,0,6827.0,0.0507,0.9493,-1,OVERSPENDING,26973.0,1432.0,0,0
3025,2026-02-19 10:22:34,LOW,2,9,0,0,10724.0,0.1271,0.8729,-1,OVERSPENDING,44439.0,1792.0,0,0
5,2026-02-19 10:22:35,LOW,0,3,0,2,6340.0,0.1251,0.8749,-1,NONE,14322.0,4043.0,0,0
4176,2026-02-19 10:22:37,LOW,0,3,1,0,33029.0,1.0,0.0,-1,NONE,16141.0,32846.0,0,0
4341,2026-02-19 10:22:38,LOW,1,6,0,3,17058.0,0.1269,0.8731,-1,OVERSPENDING,44322.0,9014.0,0,0
4391,2026-02-19 10:22:40,LOW,0,3,0,0,802.0,1.0,0.0,-1,NONE,29245.0,10049.0,0,0
905,2026-02-19 10:22:40,LOW,0,8,3,0,18390.0,0.0548,0.9452,1,OVERSPENDING,44199.0,42638.0,0,0
556,2026-02-19 10:22:41,LOW,0,3,1,0,7957.0,1.0,0.0,-1,NONE,33644.0,7471.0,0,0
641,2026-02-19 10:22:41,LOW,1,6,0,0,1992.0,0.2756,0.7244,-1,NONE,76150.0,32553.0,0,0
2072,2026-02-19 10:22:42,LOW,1,4,0,0,967.0,1.0,0.0,-1,NONE,27907.0,9590.0,0,0
1382,2026-02-19 10:22:42,LOW,1,7,0,0,6850.0,0.1853,0.8147,-1,NONE,85733.0,7996.0,0,0
3575,2026-02-19 10:22:44,LOW,0,2,0,0,910.0,0.0,1.0,-1,NONE,51058.0,15152.0,0,0
1542,2026-02-19 10:22:45,LOW,0,3,0,0,1310.0,1.0,0.0,-1,NONE,66116.0,23810.0,0,0
1074,2026-02-19 10:22:46,LOW,0,12,4,0,8845.0,0.1532,0.8468,1,NONE,45878.0,16041.0,0,0
2399,2026-02-19 10:22:47,LOW,2,6,0,4,2789.0,0.8318,0.1682,-1,NONE,38092.0,12909.0,0,0
4684,2026-02-19 10:22:48,LOW,0,5,1,1,3580.0,0.2307,0.7693,-1,NONE,60620.0,9918.0,0,0
2936,2026-02-19 10:22:49,LOW,0,3,2,0,942.0,1.0,0.0,-1,NONE,18984.0,31600.0,0,0
4800,2026-02-19 10:22:50,LOW,0,3,0,1,2906.0,0.0499,0.9501,-1,NONE,50234.0,42093.0,0,0
786,2026-02-19 10:22:52,LOW,1,6,0,4,13487.0,0.0222,0.9778,-1,OVERSPENDING,71621.0,24032.0,0,0
3058,2026-02-19 10:22:53,LOW,0,15,3,0,32823.0,0.0305,0.9695,1,OVERSPENDING,63614.0,1898.0,0,0
2961,2026-02-19 10:22:54,LOW,0,6,1,4,673.0,0.0,1.0,-1,NONE,52372.0,13326.0,0,0
3775,2026-02-19 10:22:55,LOW,2,11,0,4,17060.0,0.0,1.0,-1,NONE,32489.0,22016.0,0,0
3932,2026-02-19 10:22:57,LOW,1,7,0,2,9208.0,0.0329,0.9671,-1,OVERSPENDING,76503.0,4285.0,0,0
3973,2026-02-19 10:22:58,LOW,1,4,0,3,18796.0,0.4189,0.5811,-1,NONE,39028.0,7873.0,0,0
4826,2026-02-19 10:23:00,LOW,1,4,0,0,7038.0,1.0,0.0,-1,NONE,15390.0,21576.0,0,0
4644,2026-02-19 10:23:01,LOW,0,8,1,0,39408.0,0.07,0.93,-1,OVERSPENDING,25196.0,4290.0,0,0
103,2026-02-19 10:23:01,LOW,1,4,0,2,10940.0,0.053,0.947,-1,OVERSPENDING,52385.0,12944.0,0,0
4877,2026-02-19 10:23:02,LOW,3,11,0,1,5038.0,0.373,0.627,-1,INCOME_SHOCK,18985.0,30015.0,0,0
2606,2026-02-19 10:23:02,LOW,0,2,0,0,13294.0,1.0,0.0,-1,NONE,11743.0,11634.0,0,0
823,2026-02-19 10:23:03,LOW,0,7,4,1,2983.0,0.2581,0.7419,1,NONE,58601.0,9910.0,0,0
4745,2026-02-19 10:23:04,LOW,1,5,0,0,8523.0,1.0,0.0,-1,NONE,20958.0,6072.0,0,0
1348,2026-02-19 10:23:06,LOW,2,8,0,0,26806.0,0.2873,0.7127,-1,OVERSPENDING,45372.0,7347.0,0,0
1647,2026-02-19 10:23:07,LOW,0,9,3,0,6163.0,0.3229,0.6771,1,NONE,74245.0,7899.0,0,0
415,2026-02-19 10:23:07,LOW,3,8,0,0,11192.0,0.2949,0.7051,-1,INCOME_SHOCK,16286.0,1973.0,0,0
2138,2026-02-19 10:23:09,LOW,1,5,0,1,7478.0,0.2331,0.7669,-1,NONE,55060.0,10594.0,0,0
4284,2026-02-19 10:23:09,LOW,3,10,0,3,9873.0,0.6323,0.3677,-1,INCOME_SHOCK,27518.0,6773.0,0,0
3082,2026-02-19 10:23:10,LOW,0,2,0,0,5135.0,0.0,1.0,-1,NONE,25284.0,8977.0,0,0
3515,2026-02-19 10:23:11,LOW,1,6,0,3,7155.0,0.4313,0.5687,-1,NONE,23872.0,8132.0,0,0
2015,2026-02-19 10:23:12,LOW,2,9,0,0,9584.0,0.5508,0.4492,-1,NONE,64963.0,5279.0,0,0
4209,2026-02-19 10:23:13,LOW,1,5,0,0,741.0,0.0,1.0,-1,NONE,57293.0,16873.0,0,0
4558,2026-02-19 10:23:14,LOW,1,5,0,0,30516.0,0.0228,0.9772,-1,OVERSPENDING,76631.0,15223.0,0,0
35,2026-02-19 10:23:15,LOW,2,9,0,0,9904.0,0.2513,0.7487,-1,NONE,10973.0,8963.0,0,0
2071,2026-02-19 10:23:16,LOW,0,2,0,1,4785.0,0.0,1.0,-1,NONE,88456.0,8115.0,0,0
2614,2026-02-19 10:23:17,LOW,1,5,0,2,7882.0,0.1247,0.8753,-1,NONE,41203.0,16290.0,0,0
1276,2026-02-19 10:23:18,LOW,1,6,0,0,39557.0,0.0741,0.9259,-1,OVERSPENDING,13492.0,9156.0,0,0
983,2026-02-19 10:23:19,LOW,0,1,0,0,477.0,0.0,1.0,-1,NONE,58616.0,9173.0,0,0
4545,2026-02-19 10:23:20,LOW,0,2,1,0,3251.0,0.0,1.0,-1,NONE,32212.0,12005.0,0,0
736,2026-02-19 10:23:21,LOW,1,4,0,3,2500.0,1.0,0.0,-1,NONE,48233.0,26637.0,0,0
2873,2026-02-19 10:23:22,LOW,1,6,0,1,9725.0,0.172,0.828,-1,OVERSPENDING,12464.0,11161.0,0,0
4947,2026-02-19 10:23:23,LOW,1,7,0,4,17964.0,0.0893,0.9107,-1,OVERSPENDING,32696.0,22037.0,0,0
315,2026-02-19 10:23:24,LOW,1,4,0,0,273.0,1.0,0.0,-1,NONE,31376.0,12078.0,0,0
3696,2026-02-19 10:23:25,MEDIUM,4,14,0,4,24137.0,0.0557,0.9443,-1,INCOME_SHOCK,8031.0,4580.0,0,0
2419,2026-02-19 10:23:27,LOW,0,9,4,0,10594.0,0.0,1.0,1,NONE,31455.0,10345.0,0,0
4941,2026-02-19 10:23:28,LOW,0,11,4,3,9554.0,0.3112,0.6888,1,NONE,19594.0,6183.0,0,0
2039,2026-02-19 10:23:29,LOW,0,1,0,0,626.0,1.0,0.0,-1,NONE,42218.0,7239.0,0,0
2165,2026-02-19 10:23:29,LOW,0,5,1,0,14510.0,0.0351,0.9649,-1,OVERSPENDING,89761.0,8288.0,0,0
3618,2026-02-19 10:23:32,LOW,3,10,0,3,22361.0,0.1144,0.8856,-1,INCOME_SHOCK,9375.0,5933.0,0,0
2413,2026-02-19 10:23:33,LOW,0,1,0,0,739.0,1.0,0.0,-1,NONE,78083.0,16793.0,0,0
1617,2026-02-19 10:23:33,LOW,0,3,1,0,2338.0,0.1429,0.8571,1,NONE,7020.0,39056.0,0,0
1621,2026-02-19 10:23:34,LOW,2,14,0,6,10819.0,0.3209,0.6791,-1,NONE,81841.0,21013.0,0,0
4362,2026-02-19 10:23:35,LOW,0,2,0,0,4455.0,0.4662,0.5338,-1,NONE,48999.0,2218.0,0,0
3099,2026-02-19 10:23:36,LOW,3,8,0,6,24092.0,0.0089,0.9911,-1,INCOME_SHOCK,33598.0,35123.0,0,0
4237,2026-02-19 10:23:37,LOW,1,7,0,1,9974.0,0.103,0.897,-1,OVERSPENDING,42839.0,6088.0,0,0
3588,2026-02-19 10:23:38,LOW,1,5,0,0,892.0,0.324,0.676,-1,NONE,37530.0,1416.0,0,0
4447,2026-02-19 10:23:39,LOW,0,9,1,0,7112.0,0.7927,0.2073,-1,NONE,64704.0,13977.0,0,0
3857,2026-02-19 10:23:40,LOW,0,3,0,1,1037.0,0.1524,0.8476,-1,NONE,70844.0,12516.0,0,0
236,2026-02-19 10:23:40,LOW,2,8,0,3,5828.0,0.4451,0.5549,-1,NONE,86727.0,9725.0,0,0
4838,2026-02-19 10:23:41,LOW,0,7,1,0,24800.0,0.0,1.0,-1,OVERSPENDING,31447.0,14254.0,0,0
816,2026-02-19 10:23:43,LOW,2,6,0,0,34435.0,0.8962,0.1038,-1,NONE,74220.0,30861.0,0,0
3190,2026-02-19 10:23:46,LOW,0,3,0,1,7307.0,0.2142,0.7858,-1,NONE,20250.0,3788.0,0,0
670,2026-02-19 10:23:48,LOW,1,5,0,0,2310.0,0.7459,0.2541,-1,NONE,14702.0,25818.0,0,0
2269,2026-02-19 10:23:48,LOW,0,3,0,0,4329.0,0.0908,0.9092,-1,NONE,41735.0,35064.0,0,0
1658,2026-02-19 10:23:49,LOW,2,8,0,3,3318.0,1.0,0.0,-1,NONE,21169.0,8940.0,0,0
2871,2026-02-19 10:23:50,LOW,1,4,0,0,17716.0,0.0612,0.9388,-1,OVERSPENDING,37853.0,3022.0,0,0
2630,2026-02-19 10:23:51,LOW,0,6,1,0,13788.0,0.0,1.0,-1,OVERSPENDING,26477.0,21669.0,0,0
3343,2026-02-19 10:23:52,LOW,1,5,0,1,5421.0,0.2018,0.7982,-1,NONE,78014.0,5017.0,0,0
4971,2026-02-19 10:23:52,LOW,3,10,0,2,18171.0,0.2242,0.7758,-1,INCOME_SHOCK,58007.0,12222.0,0,0
285,2026-02-19 10:23:53,LOW,1,5,0,0,21032.0,0.0975,0.9025,-1,OVERSPENDING,45908.0,7562.0,0,0
1259,2026-02-19 10:23:54,LOW,1,6,0,2,21255.0,0.3993,0.6007,-1,NONE,83501.0,3592.0,0,0
251,2026-02-19 10:23:56,LOW,0,2,1,0,1828.0,1.0,0.0,-1,NONE,31334.0,6016.0,0,0
1836,2026-02-19 10:23:56,LOW,1,7,0,4,8039.0,0.7807,0.2193,-1,NONE,88525.0,7988.0,0,0
2915,2026-02-19 10:23:57,LOW,2,5,0,0,3297.0,0.9014,0.0986,-1,NONE,85366.0,1838.0,0,0
813,2026-02-19 10:23:58,LOW,0,1,0,0,1163.0,0.0,1.0,-1,NONE,55875.0,3474.0,0,0
3656,2026-02-19 10:23:59,LOW,1,4,0,0,5790.0,0.0,1.0,-1,NONE,38354.0,8307.0,0,0
1583,2026-02-19 10:24:00,LOW,2,9,0,0,23855.0,0.1138,0.8862,-1,OVERSPENDING,74854.0,13703.0,0,0
749,2026-02-19 10:24:01,LOW,0,2,0,0,3689.0,1.0,0.0,-1,NONE,74588.0,7193.0,0,0
4239,2026-02-19 10:24:01,LOW,1,6,0,0,29606.0,0.0381,0.9619,-1,OVERSPENDING,7458.0,1703.0,0,0
76,2026-02-19 10:24:02,LOW,1,4,0,0,4888.0,0.1502,0.8498,-1,NONE,13968.0,40586.0,0,0
4514,2026-02-19 10:24:03,LOW,1,6,0,0,31758.0,0.0,1.0,-1,OVERSPENDING,36593.0,8440.0,0,0
4373,2026-02-19 10:24:04,LOW,2,12,0,4,12820.0,0.0441,0.9559,-1,OVERSPENDING,77464.0,4085.0,0,0
1748,2026-02-19 10:24:07,LOW,1,6,0,4,571.0,1.0,0.0,-1,NONE,57206.0,3937.0,0,0
3241,2026-02-19 10:24:08,LOW,0,11,1,3,19187.0,0.3557,0.6443,-1,NONE,66270.0,6564.0,0,0
4032,2026-02-19 10:24:09,LOW,0,2,0,0,2312.0,0.8439,0.1561,-1,NONE,69913.0,6003.0,0,0
843,2026-02-19 10:24:09,LOW,0,3,0,0,4143.0,0.4248,0.5752,-1,NONE,29749.0,11789.0,0,0
3490,2026-02-19 10:24:11,LOW,0,3,1,0,3347.0,0.4081,0.5919,1,NONE,47253.0,7476.0,0,0
2911,2026-02-19 10:24:12,LOW,1,4,0,0,5570.0,0.6381,0.3619,-1,NONE,38240.0,2556.0,0,0
475,2026-02-19 10:24:12,LOW,2,7,0,1,15636.0,0.879,0.121,-1,NONE,68605.0,8559.0,0,0
386,2026-02-19 10:24:13,LOW,0,2,1,0,1826.0,1.0,0.0,-1,NONE,30983.0,1571.0,0,0
3032,2026-02-19 10:24:14,LOW,1,6,0,3,20286.0,0.4058,0.5942,-1,NONE,12601.0,7593.0,0,0
538,2026-02-19 10:24:15,LOW,0,8,1,0,21792.0,0.0,1.0,-1,NONE,5975.0,2008.0,0,0
3130,2026-02-19 10:24:16,LOW,0,3,0,0,10973.0,0.8422,0.1578,-1,NONE,35268.0,9242.0,0,0
730,2026-02-19 10:24:16,LOW,0,2,0,0,837.0,1.0,0.0,-1,NONE,59565.0,7951.0,0,0
64,2026-02-19 10:24:17,LOW,1,5,0,1,9346.0,0.2215,0.7785,-1,NONE,69890.0,8294.0,0,0
3015,2026-02-19 10:24:18,LOW,2,4,0,0,3479.0,0.8422,0.1578,-1,NONE,53736.0,1329.0,0,0
3578,2026-02-19 10:24:19,LOW,0,3,0,0,5834.0,0.0,1.0,-1,NONE,60192.0,9710.0,0,0
2841,2026-02-19 10:24:19,LOW,0,3,0,0,5818.0,1.0,0.0,-1,NONE,67811.0,4334.0,0,0
4390,2026-02-19 10:24:20,LOW,0,6,1,3,8620.0,0.042,0.958,-1,OVERSPENDING,31737.0,10084.0,0,0
1513,2026-02-19 10:24:21,LOW,1,4,0,3,18495.0,0.0566,0.9434,-1,OVERSPENDING,5207.0,4241.0,0,0
485,2026-02-19 10:24:22,LOW,0,1,0,0,553.0,1.0,0.0,-1,NONE,79800.0,28235.0,0,0
635,2026-02-19 10:24:23,LOW,1,6,0,2,10480.0,0.0,1.0,-1,OVERSPENDING,75283.0,7336.0,0,0
1661,2026-02-19 10:24:24,LOW,1,7,0,1,11657.0,0.0428,0.9572,-1,OVERSPENDING,86639.0,17222.0,0,0
3538,2026-02-19 10:24:25,LOW,1,5,0,0,3825.0,1.0,0.0,-1,NONE,88038.0,16502.0,0,0
4098,2026-02-19 10:24:25,LOW,1,5,0,0,6739.0,0.6342,0.3658,-1,NONE,79363.0,12647.0,0,0
1902,2026-02-19 10:24:27,LOW,0,8,4,3,14350.0,0.07,0.93,1,OVERSPENDING,67557.0,19235.0,0,0
4642,2026-02-19 10:24:27,LOW,0,5,1,0,27443.0,0.0,1.0,-1,OVERSPENDING,27278.0,14586.0,0,0
1489,2026-02-19 10:24:29,LOW,3,10,0,2,15845.0,0.1312,0.8688,-1,INCOME_SHOCK,43625.0,4276.0,0,0
1817,2026-02-19 10:24:30,LOW,0,3,0,0,3845.0,1.0,0.0,-1,NONE,20624.0,2681.0,0,0
3892,2026-02-19 10:24:31,LOW,0,3,1,0,2203.0,1.0,0.0,-1,NONE,19601.0,2203.0,0,0
4696,2026-02-19 10:24:32,LOW,0,4,2,0,749.0,1.0,0.0,-1,NONE,6335.0,18322.0,0,0
624,2026-02-19 10:24:34,LOW,0,1,1,0,0.0,0.0,0.0,-1,NONE,87936.0,2998.0,0,0
1768,2026-02-19 10:24:35,LOW,2,10,0,0,10132.0,0.0,1.0,-1,NONE,10927.0,5371.0,0,0
1059,2026-02-19 10:24:36,LOW,0,6,1,0,2228.0,1.0,0.0,-1,NONE,65374.0,22556.0,0,0
1476,2026-02-19 10:24:37,LOW,1,4,0,2,9814.0,0.1298,0.8702,-1,OVERSPENDING,38784.0,12357.0,0,0
3983,2026-02-19 10:24:38,LOW,0,3,0,0,1348.0,1.0,0.0,-1,NONE,81774.0,3629.0,0,0
713,2026-02-19 10:24:39,LOW,1,6,0,3,17655.0,0.1057,0.8943,-1,OVERSPENDING,47914.0,17728.0,0,0
3600,2026-02-19 10:24:41,LOW,3,10,0,2,13449.0,0.1899,0.8101,-1,INCOME_SHOCK,63042.0,9006.0,0,0
2626,2026-02-19 10:24:42,LOW,2,8,0,0,18875.0,0.1008,0.8992,-1,OVERSPENDING,35306.0,21123.0,0,0
2519,2026-02-19 10:24:46,LOW,1,6,0,3,7572.0,0.6373,0.3627,-1,NONE,47815.0,20354.0,0,0
2529,2026-02-19 10:24:46,LOW,1,6,0,1,1786.0,0.1725,0.8275,-1,NONE,72456.0,8230.0,0,0
1963,2026-02-19 10:24:47,LOW,0,1,0,1,1703.0,0.0,1.0,-1,NONE,66734.0,9096.0,0,0
213,2026-02-19 10:24:49,LOW,0,5,4,0,963.0,0.0,1.0,1,NONE,51926.0,22206.0,0,0
514,2026-02-19 10:24:50,LOW,1,4,0,1,3122.0,0.3933,0.6067,-1,NONE,26315.0,19003.0,0,0
4690,2026-02-19 10:24:51,LOW,0,7,1,3,4662.0,0.0,1.0,-1,NONE,33629.0,4784.0,0,0
4842,2026-02-19 10:24:51,LOW,1,5,0,0,5873.0,0.7454,0.2546,-1,NONE,58923.0,11237.0,0,0
1237,2026-02-19 10:24:53,LOW,1,5,0,0,58049.0,0.0747,0.9253,-1,OVERSPENDING,65093.0,25661.0,0,0
2921,2026-02-19 10:24:54,LOW,2,5,0,0,6884.0,0.9063,0.0937,-1,NONE,19362.0,8828.0,0,0
3291,2026-02-19 10:24:55,LOW,0,7,1,0,27928.0,0.0532,0.9468,-1,OVERSPENDING,34568.0,5947.0,0,0
2139,2026-02-19 10:24:56,LOW,0,3,2,0,2806.0,0.0,1.0,-1,NONE,7523.0,7295.0,0,0
1953,2026-02-19 10:24:57,LOW,0,2,0,0,3139.0,1.0,0.0,-1,NONE,29045.0,9291.0,0,0
3455,2026-02-19 10:24:58,LOW,1,5,0,0,3216.0,0.1042,0.8958,-1,NONE,75181.0,17619.0,0,0
4653,2026-02-19 10:24:59,LOW,1,6,0,0,2610.0,1.0,0.0,-1,NONE,80041.0,3866.0,0,0
570,2026-02-19 10:25:00,LOW,1,7,0,0,11814.0,0.0837,0.9163,-1,OVERSPENDING,60980.0,6769.0,0,0
4206,2026-02-19 10:25:01,LOW,0,4,1,0,5754.0,0.4814,0.5186,-1,NONE,8740.0,2737.0,0,0
1510,2026-02-19 10:25:02,LOW,0,10,4,0,2925.0,0.0,1.0,1,NONE,66128.0,12386.0,0,0
3003,2026-02-19 10:25:02,LOW,0,4,1,0,4509.0,0.1703,0.8297,-1,NONE,62724.0,14539.0,0,0
4872,2026-02-19 10:25:04,LOW,0,2,1,0,2530.0,0.0,1.0,-1,NONE,40656.0,16303.0,0,0
1714,2026-02-19 10:25:04,LOW,0,2,0,0,4344.0,1.0,0.0,-1,NONE,84897.0,11063.0,0,0
1822,2026-02-19 10:25:05,LOW,1,4,0,0,8355.0,0.2693,0.7307,-1,NONE,71832.0,3898.0,0,0
2017,2026-02-19 10:25:05,LOW,0,3,0,0,4200.0,0.3357,0.6643,-1,NONE,22837.0,12825.0,0,0
1217,2026-02-19 10:25:08,LOW,0,2,0,0,2900.0,0.6055,0.3945,-1,NONE,89450.0,9115.0,0,0
4484,2026-02-19 10:25:09,LOW,1,6,0,0,2922.0,0.0,1.0,-1,NONE,66379.0,42651.0,0,0
931,2026-02-19 10:25:10,LOW,1,6,0,0,43567.0,0.0729,0.9271,-1,OVERSPENDING,77935.0,9610.0,0,0
3553,2026-02-19 10:25:11,LOW,1,5,0,0,967.0,1.0,0.0,-1,NONE,49962.0,20258.0,0,0
172,2026-02-19 10:25:12,LOW,0,2,0,0,1441.0,1.0,0.0,-1,NONE,54919.0,27908.0,0,0
2537,2026-02-19 10:25:13,LOW,2,8,0,3,33477.0,0.0,1.0,-1,OVERSPENDING,32992.0,13789.0,0,0
3040,2026-02-19 10:25:13,LOW,0,6,1,0,2632.0,0.0,1.0,-1,NONE,50739.0,9300.0,0,0
3001,2026-02-19 10:25:14,LOW,0,7,1,0,37991.0,0.0181,0.9819,-1,OVERSPENDING,75567.0,12157.0,0,0
1225,2026-02-19 10:25:14,LOW,2,8,0,0,47365.0,0.0421,0.9579,-1,OVERSPENDING,33458.0,4382.0,0,0
214,2026-02-19 10:25:16,LOW,2,9,0,0,13605.0,0.4913,0.5087,-1,NONE,35658.0,6684.0,0,0
2934,2026-02-19 10:25:16,LOW,0,3,0,0,3004.0,0.4874,0.5126,-1,NONE,66986.0,19560.0,0,0
506,2026-02-19 10:25:17,LOW,0,2,0,0,3450.0,0.3571,0.6429,-1,NONE,39829.0,11954.0,0,0
4536,2026-02-19 10:25:18,LOW,2,9,0,6,20528.0,0.0,1.0,-1,OVERSPENDING,49595.0,7636.0,0,0
1167,2026-02-19 10:25:19,LOW,1,4,0,0,12990.0,1.0,0.0,-1,NONE,43426.0,3704.0,0,0
2544,2026-02-19 10:25:21,LOW,0,2,0,0,2269.0,0.6937,0.3063,-1,NONE,77236.0,5864.0,0,0
2408,2026-02-19 10:25:22,LOW,0,2,0,0,3580.0,0.3307,0.6693,-1,NONE,18546.0,8358.0,0,0
4498,2026-02-19 10:25:23,LOW,0,3,0,0,5317.0,1.0,0.0,-1,NONE,38163.0,7140.0,0,0
2293,2026-02-19 10:25:24,LOW,2,8,0,0,20719.0,0.0274,0.9726,-1,OVERSPENDING,28105.0,20939.0,0,0
4932,2026-02-19 10:25:25,LOW,0,2,0,0,200.0,1.0,0.0,-1,NONE,50657.0,29620.0,0,0
3149,2026-02-19 10:25:26,LOW,1,6,0,0,103.0,1.0,0.0,-1,NONE,57717.0,14048.0,0,0
1993,2026-02-19 10:25:27,LOW,2,8,0,0,4246.0,0.1267,0.8733,-1,NONE,62219.0,35685.0,0,0
95,2026-02-19 10:25:28,LOW,0,3,0,0,3861.0,0.1002,0.8998,-1,NONE,79875.0,7428.0,0,0
478,2026-02-19 10:25:29,LOW,1,5,0,2,14323.0,0.3071,0.6929,-1,NONE,24557.0,26802.0,0,0
797,2026-02-19 10:25:30,LOW,0,1,0,0,1243.0,1.0,0.0,-1,NONE,17767.0,8781.0,0,0
2836,2026-02-19 10:25:31,LOW,0,3,0,0,9538.0,0.1348,0.8652,-1,OVERSPENDING,65217.0,5287.0,0,0
